,tweet_id,sentiment,content
5020,1960589516,positive,sooo cloooseee
5022,1960589831,positive,nvidia ion - base lenovo ideapad s12 (    ) awesome .   fn key left ctrl make non - starter
5023,1960590438,positive,notion video delete
5052,1960603006,positive,"demo gary burr ! ! ! excited "" girl "" music tape ! ! miss tayla"
5071,1960607071,positive,"yes , soak sure . it be gon na fast n furious . year   reason revel moment"
5097,1960618810,positive,want universal
5098,1960619560,positive,pshh do nt
5107,1960621600,positive,ah yes drop bear thing   it be lovely day here ! odd stafford
5113,1960623373,positive,want garden   sit inside it be sunny suck
5121,1960626140,positive,fcuk ! ayoko na ! ! say tagalog cuz idk anymore
5141,1960629299,positive,I be afraid   realize true difficulty design . cry soon . idmfinal
5165,1960659700,positive,good friend buy want
5169,1960660348,positive,yum ... wish today . cold do not want infect other ... so miss friday session
5171,1960660690,positive,"ohmigod , love that . alas , lot gun play . dance"
5178,1960663837,positive,um late tweet sound like bad go
5202,1960669696,positive,whaaat . week
5207,1960670056,positive,great podcast !   wish guy chi show summer .   time alpine
5212,1960671885,positive,"figure watch middlesbrough game year , dread drop"
5219,1960673469,positive,lucky travel
5226,1960674625,positive,get coupon popeye be chicken I will probably end get burrito freshii - salad joint . healthy
5231,1960702141,positive,wish prototype mentor
5240,1960705629,positive,chick wo nt shut   stop chirp sit bloody thing
5255,1960709931,positive,exactly . completely incapable he be help she .
5264,1960712118,positive,"oh man , dead deer michigan"
5270,1960713940,positive,hope well trailer
5272,1960714335,positive,people ! ! ! wat hell follower twitter ? ? ? ? do nt
5290,1960717528,positive,thing fair . poor tiger claw nutz
5317,1960753793,positive,musing good morning !   rain
5318,1960753816,positive,do not
5322,1960754735,positive,"not ?   retarded thing 16th , know me- like retarded . 8"
5329,1960756433,positive,early . knee throbbing . maker faire 99 % now . possibly califur too . tear ligament think . insurance tho
5334,1960757422,positive,"noooo , why ! !   gon na there ? wandelweekend"
5341,1960758721,positive,) nice . want it . I will pirate . ) miss
5349,1960759920,positive,I be try like have not successful far . haha
5351,1960760349,positive,"- read follow : "" I be what ? ! what would do ? yes , simple . miss dick too ..."
5369,1960763784,positive,guy philippine ?   cool thing ever ! want concert
5414,1960815803,positive,"muck guitar rig 3 . demo ,"
5421,1960816923,positive,"nah , will not   sit enjoy view :-p"
5425,1960817866,positive,mom texte tell rodney chasing firefly backyard . awwwww I be miss
5447,1960858521,positive,weekend standby duty
5491,1960869957,positive,what ?
5497,1960871159,positive,"energy steadily increase , thankfully , cough be not go away"
5500,1960871822,positive,that be fun clean
5504,1960873353,positive,want sooooooo bad
5522,1960901988,positive,u tell abt ur date ... lucky guy I m loop
5526,1960902724,positive,"juice ! miss juice , fruit"
5545,1960907183,positive,true love brazil australia   nitey
5551,1960907587,positive,head beach ! fone .... woo
5577,1960912616,positive,"get hair rebonde korean place . dude ! hair f'in fry ! cut 5 "" ... chop"
5632,1960953837,positive,"text plan phone .     I will send , though , you be welcome"
5637,1960954316,positive,ca nt fall asleep
5649,1960958745,positive,what ? ! choose they ? nooo ... betty suppose end
5656,1960992287,positive,wake up ... ahh headache
5658,1960992527,positive,"it be annoying bc hair product do not perfume , smell like ingredient"
5664,1960993550,positive,break news : gm share currently trade < happiness>1.00 < happiness>.88 share
5670,1960995024,positive,want gig tonight
5675,1960996953,positive,do not think   follow
5691,1961000292,positive,fall boy year book .
5692,1961000534,positive,sunburnt factor 30
5706,1961003619,positive,xdxdxd crazy little thing do nt train hug
5713,1961004775,positive,having moment wake
5723,1961033894,positive,want play
5727,1961034867,positive,"I be sorry ..... deep breath , start program call panicaway ... it work wonder"
5761,1961042675,positive,there be fly room
5773,1961044850,positive,work   baby be house
5782,1961047581,positive,geoff post boo : come home tenerife boo
5791,1961049328,positive,I m go dad tonight ! ! ! ! ! he s get 12 foot pool   tell he s get thing I m go twat
5800,1961056742,positive,"visit 2   la ventana de los cielos foundation push bck 2 week ,   excite 2 & meet kid . I will 2 wait 2 wks"
5801,1961057044,positive,pick couple toy tonight ! d300 50 mm f/1.4 ! yay ! ! : -d weekend
5803,1961057877,positive,"haha talk colleague . 539 dms , 15 - 20 actual message spam"
5811,1961060082,positive,"final thought day , deodorant lung bleed inhale constantly ? certain female paranoid bo"
5833,1961064362,positive,wish dalla .. ow ! ? lol hey ... u spell wrong   it be good . thank ff love
5870,1961080988,positive,m do nt clear
5875,1961081422,positive,oh man ! ! going connect old school nintendo play mario game . bag get ta search
5883,1961083396,positive,I be super hungry ! wait biotch feed
5885,1961083785,positive,"argh , can not avoid spell bee spoiler anywhere ! know win speller word having actually watch bee"
5911,1961091640,positive,you be mean I . you be gon na pizza tonight
5913,1961091917,positive,omfg dude look ' ard ! put shame
5920,1961092410,positive,come indianapoli
5922,1961092641,positive,tell guy !    go pass go downtown disney ! yay
5939,1961098072,positive,wow fast ... next soderle ferrer . gille simon lose
5942,1961098295,positive,dollarama -- wish new job
5962,1961103545,positive,listen music box .   mariah sing
5992,1961111760,positive,ticket amadou miriam tue . june 2 can not use   < happiness>25 want 'em . that be face value . good
5996,1961112834,positive,take cut pic andy yesterday . do not they .   bro be fancy dslr & do not time upload they . want
6015,1961124219,positive,scott be leave
6021,1961125800,positive,samee ai nt man girl obv nd 14 lol    ai nt no1 special famous rich   wish tho xx
6048,1961132632,positive,totally ! can not ride sidewalk like kid .   lot safe road crazy driver
6049,1961132963,positive,hope find store
6072,1961138624,positive,it be friday!!!! .... and sun out .... but I be work inside
6083,1961141484,positive,rain pour - true that ? I be sorry   hate kinda time
6109,1961147777,positive,get up . need leave class hour
6132,1961152309,positive,"aw , no ! feel well mandy ! hope be not get sick   know nurse , hehe"
6169,1961174539,positive,"I have get sunburnt knee ... it be funny now , bet they will ste later    fab day   x"
6186,1961177715,positive,that be great ! good jump roping
6197,1961179157,positive,
6201,1961179707,positive,"dreamer wow , have not get"
6202,1961180178,positive,"gangstarr exgirl girl , nas mic , hold can not listen guess do nt matter"
6220,1961185244,positive,officially apt   learn stuff crazy neighbor live hall .... scary
6222,1961186234,positive,oh no ! kindergarten teacher die   mrs . collinson remember student have . love lady
6223,1961186575,positive,fun
6227,1961186826,positive,chicken noodle soup lunch feel well burn tongue . . .not good day
6230,1961187746,positive,gogowww come can not deal like houston
6237,1961188926,positive,miss   lol . plaid bud . haha . damn can not bg right
6282,1961215555,positive,do nt think he be ganna text
6288,1961217818,positive,"poor heather , do nt cheerlead squad . I m sorry babygirl . maybe year"
6295,1961219061,positive,way dublin omg do nt hit bed 530   sleepy    road good ole   dublin :-p
6299,1961219902,positive,I m stick inside elk grove village working day    enjoy
6313,1961222939,positive,"ok , boo - boo : daddy take dental bridge - front tooth- forgot table .   uh - oh , shiney plastic chew ! sawwy"
6326,1961226373,positive,well kapsel cha   dy nulis note ? spertinya gw ga ditag cuz g ada notificationnya ... huhu
6338,1961235482,positive,hell know .   I be suffer
6352,1961238776,positive,remember too ! shit fun . got aladdin ! - fun omg . wanna play
6370,1961241909,positive,holy crap . time go ? =/ gta4 suck away life .. waste week ! ... I wish self control
6374,1961243059,positive,"try catch swarm , go roof gable end    set bait hive hope good moment"
6378,1961243868,positive,apparently looong time see la
6391,1961246115,positive,aww happen
6393,1961247714,positive,wor bike race camp weekend = a total 1500 people . go sunday option race right past house   fb
6407,1961251578,positive,-   see monster dog park
6410,1961252528,positive,say ... tomorrow day ...
6437,1961261012,positive,ok appointment 12 pm wait 2 hair do . wish know meaning time . early 2
6511,1961285974,positive,ahhhh ! ca nt find way open
6516,1961286550,positive,"fun ! ! ! !   do nt school while , wish germany ... like 1 hour away   xoxo"
6521,1961287443,positive,"I be weekend , expect way hot"
6527,1961288665,positive,morning ... I wake watch   today show . rock girl . wish there . close far away
6532,1961290637,positive,hi ya twitt be .. so leave sit morning tx .. sad   guess get ta find job now .. if atlanta need great designer
6545,1961293731,positive,yesterday hear song take base plane . help find it ? do not know
6556,1961295710,positive,"get film develop asda , half gray ! ! black box half"
6572,1961298863,positive,tgif resto home dayuummm expensive
6577,1961362797,positive,I would drive   taxi . pool table / jukebox
6584,1961365182,positive,ca nt believe woman talk get different hairstyle ... real talk though ... I clue hair
6595,1961368089,positive,"wish nola weekend   oh well , I will tuesday"
6596,1961368576,positive,"I m go bed again , ear ( both ) infection , completely dizzy , yyyyuck ! stomach hurt   peace - out love"
6600,1961369134,positive,"thank !   unfortunately eu prob satellite provider , tv look great , it be basically useless"
6615,1961372360,positive,day row w / out accident house pop take strange place do not time b - fast
6617,1961373002,positive,""" unfollowed "" - purpose . fishy go tweet deck ! ! let know "" unfollowed """
6622,1961374502,positive,dunno man . bout wendy be ? ? mmmmmm do nt got h - town
6662,1961411182,positive,go production 5 year ny ? ? ? ? ? ? ? ? ? have not see
6665,1961412098,positive,dreary day la . sunshine
6666,1961412216,positive,cast ... one drop night
6676,1961414473,positive,"cold I , I be work"
6680,1961415222,positive,dublin tomorrow ! ! ca nt wait .. hope ye excited   year time
6684,1961415441,positive,do nt know lenaaa   go clothe
6685,1961415771,positive,followfriday honor web buddy move .
6693,1961416950,positive,oh no ! dead muffin ... sad
6696,1961417329,positive,"lancaster bore already , can not wait start work ! miss hel"
6706,1961420052,positive,yeah face2face   nite go palisade star trek . can not remember it . say car
6725,1961423737,positive,"far downtown , 30 - 40 minute   veggie burger"
6731,1961425640,positive,hangover today
6732,1961425654,positive,wanna sexxieluv party
6744,1961428280,positive,"surprise soooo funny ! thank today . btw , lebron harass"
6760,1961433056,positive,suck do not draw tablet
6765,1961433640,positive,alright babe > < boo . I m gon na leave agaiiiiin
6774,1961436638,positive,sleep 11 hour straight tired ! well get sick
6778,1961437632,positive,"guy call ad - hd kid early today , hurt"
6789,1961449612,positive,awww she be laavly ;) come   I have get stunning wee tan ( l ) ;)
6794,1961450535,positive,anybody see ? ? ? twinster
